ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
2203,5388,1,2025-04-29,1,455,86,192,39,9951,1,0
2204,5389,2,2025-12-01,1,454,73,158,35,9952,1,0
2205,5392,2,2025-10-22,1,448,33,840,17,9957,1,0
2206,5403,1,2026-07-17,1,448,36,923,17,9976,1,0
2207,5403,1,2026-06-30,1,448,36,365,17,9977,1,0
2208,5404,2,2025-12-28,1,443,8,777,3,9978,1,0
2209,5404,2,2026-01-15,1,443,8,459,3,9982,1,0
2210,5404,1,2025-11-24,1,443,8,723,3,9983,1,0
2211,5414,1,2026-06-24,1,443,7,824,1,10006,1,0
2212,5417,1,2025-10-10,1,446,23,503,11,10009,1,0
2213,5423,1,2026-08-17,1,455,83,158,39,10019,1,0
2214,5423,2,2026-06-30,1,455,83,1059,39,10020,1,0
2215,5427,2,2025-08-23,1,448,33,826,16,10025,1,0
2216,5427,1,2025-07-21,1,448,33,877,18,10026,1,0
2217,5433,1,2026-04-05,1,451,56,1150,27,10036,1,0
2218,5433,1,2026-04-07,1,451,56,879,25,10037,1,0
2219,5433,1,2026-04-27,1,451,56,731,27,10038,1,0
2220,5433,1,2026-05-25,1,451,56,353,25,10039,1,0
2221,5440,1,2026-02-15,1,453,66,59,31,10050,1,0
2222,5440,2,2026-01-30,1,453,66,837,31,10051,1,0
2223,5442,2,2026-03-11,1,455,86,1109,39,10053,1,0
2224,5442,1,2026-05-09,1,455,86,680,39,10054,1,0
2225,5444,1,2025-08-22,1,456,88,789,40,10056,1,0
2226,5446,1,2025-06-17,1,453,64,368,31,10061,1,0
2227,5446,1,2025-08-01,1,453,64,1161,31,10062,1,0
2228,5446,2,2025-07-07,1,453,64,77,32,10063,1,0
2229,5452,1,2025-10-10,1,447,28,964,15,10074,1,0
2230,5452,1,2025-10-10,1,447,28,1013,15,10075,1,0
2231,5454,1,2025-10-25,1,446,26,925,12,10078,1,0
2232,5454,1,2025-11-04,1,446,26,344,12,10079,1,0
2233,5455,1,2026-07-17,1,451,52,367,26,10081,1,0
2234,5461,1,2026-06-09,1,455,79,299,39,10088,1,0
2235,5461,1,2026-05-03,1,455,79,407,39,10089,1,0
2236,5464,1,2026-05-24,1,448,37,830,17,10097,1,0
2237,5464,1,2026-05-08,1,448,37,52,17,10098,1,0
2238,5466,2,2025-10-23,1,454,78,768,36,10100,1,0
2239,5467,2,2025-11-18,1,455,85,218,39,10101,1,0
2240,5467,1,2025-09-29,1,455,85,307,38,10105,1,0
2241,5478,1,2026-04-09,1,455,79,379,38,10122,1,0
2242,5483,1,2025-12-17,1,453,62,466,31,10139,1,0
2243,5485,1,2025-07-05,1,454,73,1077,36,10142,1,0
2244,5485,1,2025-07-25,1,454,73,724,35,10143,1,0
2245,5490,1,2025-07-07,1,446,18,318,12,10149,1,0
2246,5496,2,2026-01-10,1,452,57,13,28,10160,1,0
2247,5498,2,2025-09-23,1,451,52,363,26,10162,1,0
2248,5501,1,2025-10-12,1,443,7,728,2,10165,1,0
2249,5507,1,2026-05-14,1,443,7,649,3,10177,1,0
2250,5507,1,2026-05-27,1,443,7,16,3,10178,1,0
2251,5507,2,2026-06-19,1,443,7,1155,3,10179,1,0
2252,5508,2,2026-02-28,1,451,49,976,26,10180,1,0
2253,5508,1,2026-01-21,1,451,49,344,26,10181,1,0
2254,5510,2,2025-10-10,1,450,44,527,23,10183,1,0
2255,5515,1,2026-05-03,1,443,4,730,3,10189,1,0
2256,5517,2,2025-08-30,1,445,16,265,8,10192,1,0
2257,5517,2,2025-09-04,1,445,16,253,8,10193,1,0
2258,5518,1,2025-11-30,1,452,60,637,28,10194,1,0
2259,5518,2,2026-01-04,1,452,60,724,28,10195,1,0
2260,5518,1,2025-12-27,1,452,60,1138,28,10196,1,0
2261,5526,1,2025-08-19,1,443,1,393,1,10208,1,0
2262,5527,1,2026-03-30,1,457,91,384,43,10209,1,0
2263,5528,1,2026-03-15,1,454,71,870,35,10210,1,0
2264,5530,2,2026-01-31,1,455,85,180,37,10212,1,0
2265,5531,2,2025-05-05,1,452,59,1123,28,10213,1,0
2266,5531,2,2025-06-22,1,452,59,355,28,10214,1,0
2267,5531,1,2025-05-26,1,452,59,126,28,10216,1,0
2268,5531,2,2025-05-14,1,452,59,1105,28,10218,1,0
2269,5537,2,2025-06-02,1,446,24,441,11,10227,1,0
2270,5537,1,2025-07-15,1,446,24,454,11,10228,1,0
2271,5537,2,2025-05-19,1,446,24,942,11,10229,1,0
2272,5537,2,2025-06-04,1,446,24,510,11,10230,1,0
2273,5537,2,2025-06-29,1,446,24,899,11,10231,1,0
2274,5540,1,2025-04-12,1,446,21,644,11,10236,1,0
2275,5540,1,2025-02-25,1,446,21,44,12,10237,1,0
2276,5540,2,2025-03-01,1,446,21,635,11,10238,1,0
2277,5544,1,2025-12-22,1,453,62,473,31,10244,1,0
2278,5544,2,2025-12-16,1,453,62,437,31,10245,1,0
2279,5550,1,2025-04-25,1,448,33,1198,18,10252,1,0
2280,5557,2,2025-11-18,1,446,21,69,11,10264,1,0
2281,5557,2,2025-11-22,1,446,21,1030,10,10265,1,0
2282,5564,1,2026-08-25,1,450,45,1157,22,10276,1,0
2283,5570,1,2025-04-30,1,448,36,441,16,10284,1,0
2284,5570,2,2025-04-06,1,448,36,804,16,10285,1,0
2285,5570,2,2025-03-28,1,448,36,739,16,10286,1,0
2286,5570,1,2025-04-11,1,448,36,1110,16,10287,1,0
2287,5570,2,2025-06-15,1,448,36,367,16,10288,1,0
2288,5572,2,2026-08-31,1,447,32,52,15,10292,1,0
2289,5576,2,2025-12-29,1,454,73,871,35,10299,1,0
2290,5577,2,2025-12-31,1,448,36,440,18,10300,1,0
2291,5577,2,2025-11-22,1,448,36,73,18,10301,1,0
2292,5581,2,2025-05-25,1,450,43,922,22,10307,1,0
2293,5581,2,2025-03-13,1,450,43,570,22,10309,1,0
2294,5581,1,2025-03-15,1,450,43,644,23,10310,1,0
2295,5585,2,2026-02-06,1,446,20,186,12,10315,1,0
2296,5598,1,2026-06-03,1,450,46,162,24,10332,1,0
2297,5601,2,2026-01-28,1,453,66,206,31,10335,1,0
2298,5603,1,2025-07-29,1,454,71,856,36,10338,1,0
2299,5603,2,2025-07-08,1,454,71,1172,35,10340,1,0
2300,5608,2,2026-01-03,1,445,17,120,8,10348,1,0
2301,5608,2,2025-11-27,1,445,17,434,8,10349,1,0
2302,5610,1,2025-02-03,1,446,20,407,12,10351,1,0
2303,5610,2,2025-03-17,1,446,20,984,12,10354,1,0
2304,5610,1,2025-03-15,1,446,20,793,12,10355,1,0
2305,5611,1,2025-07-04,1,450,43,280,23,10357,1,0
2306,5611,1,2025-07-09,1,450,43,463,23,10358,1,0
2307,5614,1,2025-04-04,1,457,95,1175,45,10363,1,0
2308,5615,1,2026-02-25,1,455,84,634,38,10364,1,0
2309,5615,2,2026-01-18,1,455,84,966,38,10365,1,0
2310,5616,1,2026-04-23,1,445,14,966,8,10371,1,0
2311,5616,1,2026-04-04,1,445,14,403,8,10372,1,0
2312,5618,2,2025-02-19,1,446,25,552,12,10374,1,0
2313,5619,1,2026-07-01,1,455,83,31,37,10375,1,0
2314,5619,1,2026-07-17,1,455,83,1048,37,10377,1,0
2315,5620,1,2025-05-21,1,456,90,1186,40,10378,1,0
2316,5620,2,2025-05-03,1,456,90,1154,41,10379,1,0
2317,5623,2,2025-09-04,1,448,36,1169,17,10382,1,0
2318,5624,2,2026-07-09,1,453,62,8,32,10383,1,0
2319,5629,2,2025-07-21,1,455,81,645,38,10394,1,0
2320,5632,1,2026-04-22,1,451,50,1017,26,10397,1,0
2321,5634,1,2026-05-04,1,453,66,438,33,10399,1,0
2322,5634,2,2026-04-10,1,453,66,741,32,10401,1,0
2323,5635,2,2025-10-12,1,450,43,376,22,10403,1,0
2324,5637,1,2025-03-03,1,446,22,809,12,10405,1,0
2325,5640,1,2025-10-20,1,443,6,1019,2,10417,1,0
2326,5643,1,2026-04-02,1,454,71,629,34,10422,1,0
2327,5643,1,2026-01-07,1,454,71,1123,34,10424,1,0
2328,5643,2,2026-02-10,1,454,71,374,34,10425,1,0
2329,5644,2,2025-07-27,1,454,77,21,34,10426,1,0
2330,5646,1,2026-04-05,1,453,62,827,31,10429,1,0
2331,5646,2,2026-04-05,1,453,62,547,33,10430,1,0
2332,5649,2,2026-05-29,1,446,26,577,11,10435,1,0
2333,5652,2,2025-09-27,1,444,12,125,4,10442,1,0
2334,5653,2,2026-01-17,1,457,96,1163,45,10443,1,0
2335,5668,2,2026-01-01,1,449,41,986,19,10474,1,0
2336,5668,1,2025-12-25,1,449,41,1058,20,10476,1,0
2337,5668,1,2026-01-22,1,449,41,799,19,10477,1,0
2338,5671,2,2026-06-20,1,456,89,149,41,10485,1,0
2339,5679,1,2026-05-23,1,453,63,1198,33,10508,1,0
2340,5682,2,2025-03-15,1,447,32,1031,13,10515,1,0
2341,5682,1,2025-03-19,1,447,32,263,13,10516,1,0
2342,5686,1,2026-07-14,1,444,13,40,5,10520,1,0
2343,5687,1,2025-12-23,1,456,90,464,40,10521,1,0
2344,5687,2,2025-12-07,1,456,90,252,40,10522,1,0
2345,5689,2,2026-05-26,1,455,81,808,37,10526,1,0
2346,5689,2,2026-05-10,1,455,81,935,37,10527,1,0
2347,5692,2,2026-05-10,1,454,74,516,34,10533,1,0
2348,5694,2,2025-07-02,1,454,70,624,34,10537,1,0
2349,5694,1,2025-07-06,1,454,70,880,35,10538,1,0
2350,5694,2,2025-08-15,1,454,70,1023,36,10539,1,0
2351,5702,2,2026-06-10,1,449,38,251,20,10552,1,0
2352,5705,2,2026-02-08,1,456,88,1019,42,10556,1,0
2353,5705,2,2026-04-04,1,456,88,285,42,10558,1,0
2354,5705,1,2026-02-22,1,456,88,605,42,10559,1,0
2355,5706,1,2026-01-20,1,447,29,435,13,10560,1,0
2356,5710,2,2026-05-14,1,456,87,617,40,10566,1,0
2357,5710,1,2026-03-28,1,456,87,610,42,10567,1,0
2358,5710,1,2026-04-08,1,456,87,1174,42,10568,1,0
2359,5714,1,2025-03-08,1,456,90,690,40,10574,1,0
2360,5714,2,2025-02-26,1,456,90,719,40,10575,1,0
2361,5714,2,2025-02-17,1,456,90,473,42,10576,1,0
2362,5715,2,2025-07-03,1,447,31,677,14,10577,1,0
2363,5717,1,2025-04-12,1,457,94,830,44,10584,1,0
2364,5717,1,2025-04-08,1,457,94,651,44,10585,1,0
2365,5719,1,2025-07-25,1,443,3,923,2,10588,1,0
2366,5719,2,2025-08-24,1,443,3,1034,2,10589,1,0
2367,5719,2,2025-08-15,1,443,3,597,1,10590,1,0
2368,5719,1,2025-10-04,1,443,3,342,1,10591,1,0
2369,5721,1,2025-11-11,1,447,29,509,13,10593,1,0
2370,5725,1,2025-12-15,1,443,7,338,1,10604,1,0
2371,5725,2,2026-01-06,1,443,7,599,3,10605,1,0
2372,5727,1,2025-10-18,1,454,71,359,36,10607,1,0
2373,5729,2,2026-05-24,1,455,86,333,38,10611,1,0
2374,5731,2,2026-09-03,1,446,21,359,12,10613,1,0
2375,5732,2,2025-11-06,1,448,34,72,18,10614,1,0
2376,5734,1,2025-05-22,1,446,18,834,11,10618,1,0
2377,5734,1,2025-05-14,1,446,18,732,11,10619,1,0
2378,5744,2,2025-03-19,1,457,93,41,44,10638,1,0
2379,5744,2,2025-03-11,1,457,93,418,44,10639,1,0
2380,5744,1,2025-02-22,1,457,93,870,44,10640,1,0
2381,5744,2,2025-04-08,1,457,93,232,44,10641,1,0
2382,5744,1,2025-04-16,1,457,93,62,45,10642,1,0
2383,5749,1,2026-04-27,1,448,37,192,16,10650,1,0
2384,5750,2,2025-07-12,1,457,98,153,44,10652,1,0
2385,5751,2,2025-12-06,1,453,62,1098,32,10653,1,0
2386,5754,1,2025-07-24,1,449,42,826,21,10656,1,0
2387,5755,1,2025-12-29,1,454,70,1093,34,10657,1,0
2388,5755,2,2025-11-05,1,454,70,190,34,10658,1,0
2389,5756,1,2026-02-08,1,453,66,1193,32,10660,1,0
2390,5756,1,2026-02-27,1,453,66,101,33,10661,1,0
2391,5756,1,2026-02-20,1,453,66,1145,31,10662,1,0
2392,5756,1,2026-03-22,1,453,66,588,32,10664,1,0
2393,5756,1,2026-03-22,1,453,66,411,33,10665,1,0
2394,5756,2,2026-03-08,1,453,66,627,31,10666,1,0
2395,5758,1,2025-11-24,1,457,93,875,43,10669,1,0
2396,5758,2,2025-11-21,1,457,93,238,43,10671,1,0
2397,5758,2,2026-01-11,1,457,93,1063,43,10672,1,0
2398,5758,2,2025-12-23,1,457,93,241,43,10673,1,0
2399,5759,1,2026-06-07,1,454,76,681,34,10674,1,0
2400,5759,1,2026-05-24,1,454,76,64,34,10675,1,0
2401,5766,2,2026-01-13,1,447,30,642,14,10688,1,0
2402,5766,1,2025-12-08,1,447,30,900,14,10689,1,0
2403,5766,2,2026-01-21,1,447,30,231,14,10690,1,0
2404,5771,2,2026-09-03,1,456,89,475,42,10700,1,0
2405,5772,2,2025-07-19,1,454,74,1163,35,10701,1,0
2406,5772,1,2025-07-29,1,454,74,273,35,10702,1,0
2407,5773,1,2026-07-16,1,454,73,91,35,10703,1,0
2408,5776,2,2025-09-18,1,443,2,988,1,10707,1,0
2409,5776,1,2025-07-19,1,443,2,524,1,10708,1,0
2410,5776,1,2025-09-08,1,443,2,322,1,10710,1,0
2411,5776,2,2025-10-05,1,443,2,360,1,10711,1,0
2412,5778,1,2025-08-05,1,455,86,163,39,10713,1,0
2413,5778,1,2025-09-14,1,455,86,238,39,10714,1,0
2414,5783,1,2025-10-30,1,451,53,1101,25,10719,1,0
2415,5789,1,2026-07-15,1,447,31,704,14,10730,1,0
2416,5796,2,2025-09-01,1,447,30,800,13,10739,1,0
2417,5796,2,2025-09-29,1,447,30,1024,14,10740,1,0
2418,5796,1,2025-10-21,1,447,30,228,15,10741,1,0
2419,5798,1,2025-11-27,1,457,94,655,44,10743,1,0
2420,5804,2,2025-11-05,1,456,90,812,40,10751,1,0
2421,5806,1,2026-01-10,1,446,22,575,12,10754,1,0
2422,5807,1,2025-12-27,1,447,29,1188,14,10755,1,0
2423,5809,2,2025-12-30,1,447,31,1074,15,10759,1,0
2424,5809,2,2025-12-06,1,447,31,590,15,10761,1,0
2425,5809,1,2026-01-11,1,447,31,453,15,10762,1,0
2426,5811,2,2026-03-18,1,456,89,800,40,10766,1,0
2427,5812,1,2026-01-17,1,445,15,895,7,10767,1,0
2428,5816,1,2025-06-14,1,453,64,940,31,10772,1,0
2429,5817,2,2025-05-20,1,451,51,525,27,10773,1,0
2430,5818,1,2025-10-29,1,450,45,551,24,10774,1,0
2431,5818,2,2025-11-11,1,450,45,32,24,10775,1,0
2432,5823,2,2026-04-23,1,455,80,1100,37,10789,1,0
2433,5823,2,2026-04-07,1,455,80,710,37,10790,1,0
2434,5823,1,2026-05-21,1,455,80,174,37,10792,1,0
2435,5826,1,2025-06-26,1,443,5,398,1,10795,1,0
2436,5827,1,2025-12-22,1,453,64,490,31,10796,1,0
2437,5834,2,2025-08-19,1,443,7,71,3,10807,1,0
2438,5835,1,2025-04-29,1,453,62,10,33,10808,1,0
2439,5835,2,2025-03-31,1,453,62,518,32,10809,1,0
2440,5836,1,2025-04-09,1,448,33,672,16,10810,1,0
2441,5836,2,2025-02-04,1,448,33,18,16,10811,1,0
2442,5841,2,2025-06-01,1,446,20,830,10,10818,1,0
2443,5841,1,2025-03-29,1,446,20,668,10,10819,1,0
2444,5848,1,2026-01-03,1,450,46,287,22,10831,1,0
2445,5849,1,2026-07-15,1,454,76,684,36,10833,1,0
2446,5851,1,2025-07-02,1,455,79,275,39,10836,1,0
2447,5853,1,2025-12-05,1,456,88,277,40,10841,1,0
2448,5858,2,2026-08-26,1,452,60,357,30,10851,1,0
2449,5858,1,2026-08-19,1,452,60,662,29,10852,1,0
2450,5863,2,2026-07-13,1,455,85,953,38,10861,1,0
2451,5864,2,2026-08-05,1,447,28,641,14,10863,1,0
2452,5867,2,2025-09-12,1,456,89,121,40,10866,1,0
2453,5869,1,2025-02-25,1,447,31,132,14,10869,1,0
2454,5872,2,2025-08-13,1,452,60,421,29,10875,1,0
2455,5874,2,2025-08-01,1,452,57,267,28,10879,1,0
2456,5879,2,2025-08-05,1,457,97,1070,45,10888,1,0
2457,5881,1,2025-03-29,1,456,89,197,40,10891,1,0
2458,5881,1,2025-04-27,1,456,89,94,40,10892,1,0
2459,5881,1,2025-03-17,1,456,89,1080,40,10893,1,0
2460,5881,1,2025-03-20,1,456,89,1009,40,10894,1,0
2461,5894,2,2025-10-18,1,452,60,655,29,10911,1,0
2462,5899,2,2025-06-24,1,448,35,186,16,10920,1,0
2463,5905,2,2025-11-05,1,453,61,522,33,10928,1,0
2464,5906,1,2026-02-03,1,443,6,253,2,10930,1,0
2465,5908,1,2025-12-12,1,449,40,373,20,10933,1,0
2466,5911,1,2026-06-11,1,456,89,643,41,10936,1,0
2467,5911,1,2026-05-06,1,456,89,841,41,10937,1,0
2468,5911,1,2026-04-28,1,456,89,1075,41,10938,1,0
2469,5912,2,2025-08-23,1,456,89,707,42,10939,1,0
2470,5912,1,2025-09-18,1,456,89,1028,40,10940,1,0
2471,5914,2,2025-08-18,1,455,82,982,38,10942,1,0
2472,5920,1,2026-06-05,1,451,55,540,26,10951,1,0
2473,5920,2,2026-07-13,1,451,55,745,26,10952,1,0
2474,5922,2,2025-01-31,1,443,4,1124,1,10956,1,0
2475,5922,2,2025-03-06,1,443,4,215,1,10957,1,0
2476,5923,1,2025-12-08,1,453,68,133,33,10958,1,0
2477,5925,1,2026-03-16,1,455,81,984,39,10967,1,0
2478,5927,1,2026-04-21,1,457,92,106,44,10970,1,0
2479,5928,2,2025-09-28,1,451,56,1007,27,10971,1,0
2480,5928,1,2025-08-21,1,451,56,398,27,10972,1,0
2481,5928,2,2025-07-21,1,451,56,1065,27,10973,1,0
2482,5928,1,2025-08-11,1,451,56,679,27,10974,1,0
2483,5939,2,2025-03-17,1,449,41,705,19,10996,1,0
2484,5939,1,2025-03-27,1,449,41,534,19,10997,1,0
2485,5942,1,2026-03-05,1,447,30,938,14,11001,1,0
2486,5947,2,2025-09-29,1,443,2,195,1,11010,1,0
2487,5948,2,2025-03-30,1,454,74,42,35,11011,1,0
2488,5948,1,2025-01-18,1,454,74,231,35,11012,1,0
2489,5949,1,2025-12-06,1,443,6,139,1,11013,1,0
2490,5949,2,2025-12-15,1,443,6,393,1,11014,1,0
2491,5953,1,2026-03-03,1,450,46,1115,24,11019,1,0
2492,5955,1,2026-03-03,1,453,65,454,32,11021,1,0
2493,5955,1,2026-04-20,1,453,65,947,32,11022,1,0
2494,5958,2,2025-11-04,1,443,2,321,1,11028,1,0
2495,5961,2,2026-03-10,1,451,52,400,27,11031,1,0
2496,5961,2,2026-02-07,1,451,52,752,27,11032,1,0
2497,5971,2,2026-03-26,1,451,51,325,27,11049,1,0
2498,5973,1,2025-08-28,1,446,21,407,12,11051,1,0
2499,5973,2,2025-08-24,1,446,21,114,12,11052,1,0
2500,5975,1,2025-06-25,1,447,29,1009,14,11055,1,0
2501,5975,1,2025-05-14,1,447,29,1100,14,11056,1,0
2502,5981,2,2025-07-28,1,457,96,647,45,11064,1,0
2503,5984,1,2025-05-14,1,446,21,588,12,11074,1,0
2504,5987,2,2025-12-01,1,447,31,244,13,11082,1,0
2505,5990,1,2025-04-01,1,453,62,894,32,11085,1,0
2506,5990,2,2025-03-03,1,453,62,44,32,11087,1,0
2507,5996,1,2025-09-10,1,443,3,109,2,11100,1,0
2508,5998,1,2025-05-17,1,456,87,648,41,11102,1,0
2509,5998,1,2025-05-14,1,456,87,144,41,11103,1,0
2510,5998,1,2025-06-16,1,456,87,452,41,11105,1,0
2511,5999,1,2026-04-03,1,449,42,402,21,11106,1,0
2512,6008,1,2025-06-22,1,454,74,609,35,11125,1,0
2513,6016,1,2025-05-26,1,443,2,756,2,11136,1,0
2514,6016,2,2025-07-02,1,443,2,999,2,11137,1,0
2515,6018,2,2025-06-24,1,447,30,744,15,11140,1,0
2516,6019,1,2026-02-28,1,454,73,511,36,11143,1,0
2517,6019,1,2026-01-14,1,454,73,173,36,11144,1,0
2518,6019,2,2026-01-06,1,454,73,606,36,11145,1,0
2519,6019,2,2026-01-17,1,454,73,100,36,11146,1,0
2520,6021,1,2026-04-22,1,453,65,928,33,11149,1,0
2521,6022,2,2026-06-01,1,451,53,1157,25,11150,1,0
2522,6022,2,2026-06-15,1,451,53,309,25,11151,1,0
2523,6024,1,2025-12-04,1,457,96,49,45,11154,1,0
2524,6026,2,2025-04-24,1,453,61,479,33,11156,1,0
2525,6026,1,2025-03-18,1,453,61,8,32,11157,1,0
2526,6026,2,2025-03-24,1,453,61,1190,32,11160,1,0
2527,6027,1,2025-07-28,1,452,60,110,30,11164,1,0
2528,6027,2,2025-07-03,1,452,60,746,30,11166,1,0
2529,6027,2,2025-06-27,1,452,60,1161,30,11167,1,0
2530,6031,1,2026-02-06,1,451,51,713,26,11173,1,0
2531,6037,1,2026-05-19,1,452,59,1039,30,11183,1,0
2532,6038,1,2026-07-08,1,444,10,520,4,11184,1,0
2533,6038,1,2026-07-02,1,444,10,367,4,11185,1,0
2534,6041,2,2026-03-14,1,455,81,648,37,11188,1,0
2535,6045,2,2026-04-02,1,448,37,269,16,11193,1,0
2536,6048,1,2025-12-11,1,443,4,826,1,11196,1,0
2537,6050,1,2025-07-26,1,454,76,522,36,11200,1,0
2538,6051,1,2025-12-20,1,446,24,351,11,11202,1,0
2539,6060,1,2025-12-22,1,450,45,1190,23,11218,1,0
2540,6060,2,2025-11-24,1,450,45,962,23,11219,1,0
2541,6060,1,2025-12-24,1,450,45,672,23,11220,1,0
2542,6064,2,2026-08-23,1,455,79,140,38,11227,1,0
2543,6064,1,2026-06-28,1,455,79,814,38,11228,1,0
2544,6067,1,2025-05-29,1,457,91,467,45,11231,1,0
2545,6071,2,2025-08-05,1,452,58,109,30,11238,1,0
2546,6072,2,2026-01-08,1,455,80,912,39,11239,1,0
2547,6072,1,2026-02-03,1,455,80,523,39,11240,1,0
2548,6074,1,2025-11-18,1,455,81,1055,38,11243,1,0
2549,6074,2,2025-11-11,1,455,81,820,38,11245,1,0
2550,6081,1,2025-03-01,1,447,32,678,15,11256,1,0
2551,6086,1,2026-05-03,1,457,91,1117,44,11262,1,0
2552,6090,1,2026-02-20,1,445,17,356,7,11267,1,0
2553,6092,2,2026-01-04,1,450,44,496,23,11270,1,0
2554,6113,1,2026-02-03,1,447,30,57,14,11303,1,0
2555,6114,2,2026-08-07,1,447,30,767,14,11304,1,0
2556,6114,1,2026-07-10,1,447,30,939,14,11305,1,0
2557,6116,1,2025-12-05,1,449,38,424,20,11307,1,0
2558,6124,2,2025-05-25,1,451,53,966,26,11320,1,0
2559,6124,1,2025-05-01,1,451,53,614,25,11321,1,0
2560,6124,2,2025-05-22,1,451,53,512,27,11322,1,0
2561,6124,1,2025-05-02,1,451,53,592,27,11323,1,0
2562,6124,2,2025-03-28,1,451,53,734,27,11325,1,0
2563,6128,1,2026-03-14,1,448,33,600,18,11331,1,0
2564,6129,2,2025-07-20,1,457,98,508,45,11333,1,0
2565,6130,1,2026-02-12,1,455,86,1053,37,11334,1,0
2566,6130,2,2026-02-22,1,455,86,982,37,11336,1,0
2567,6132,1,2026-05-29,1,446,24,257,11,11338,1,0
2568,6133,1,2026-06-07,1,447,28,335,13,11339,1,0
2569,6136,1,2026-03-24,1,443,8,413,3,11344,1,0
2570,6136,2,2026-03-18,1,443,8,371,3,11347,1,0
2571,6136,1,2026-04-26,1,443,8,109,3,11348,1,0
2572,6137,1,2025-05-28,1,443,9,321,2,11349,1,0
2573,6137,2,2025-05-30,1,443,9,560,2,11350,1,0
2574,6137,1,2025-07-25,1,443,9,362,2,11351,1,0
2575,6140,2,2026-02-03,1,455,82,385,39,11357,1,0
2576,6143,2,2025-10-01,1,448,37,485,18,11360,1,0
2577,6147,2,2025-11-30,1,453,64,1081,33,11366,1,0
2578,6152,2,2026-05-22,1,453,68,250,31,11372,1,0
2579,6152,1,2026-05-09,1,453,68,263,31,11373,1,0
2580,6152,1,2026-05-31,1,453,68,475,31,11374,1,0
2581,6154,2,2025-10-11,1,452,57,832,29,11376,1,0
2582,6159,2,2026-03-04,1,445,17,662,8,11383,1,0
2583,6165,2,2025-08-21,1,443,9,303,3,11391,1,0
2584,6165,2,2025-07-26,1,443,9,113,3,11392,1,0
2585,6167,1,2025-06-02,1,454,76,521,35,11396,1,0
2586,6170,1,2026-05-23,1,449,41,177,20,11399,1,0
2587,6178,2,2025-05-24,1,446,26,969,10,11413,1,0
2588,6180,2,2026-06-07,1,450,47,631,24,11416,1,0
2589,6180,1,2026-08-05,1,450,47,1170,24,11417,1,0
2590,6180,1,2026-07-28,1,450,47,119,24,11419,1,0
2591,6182,1,2025-05-23,1,454,76,635,36,11421,1,0
2592,6190,2,2026-01-07,1,454,76,263,35,11433,1,0
2593,6193,2,2025-11-30,1,449,38,36,20,11438,1,0
2594,6194,1,2026-04-26,1,455,84,105,38,11440,1,0
2595,6194,2,2026-04-11,1,455,84,304,37,11441,1,0
2596,6195,1,2025-05-22,1,451,51,350,25,11442,1,0
2597,6201,2,2025-10-30,1,457,94,1069,45,11448,1,0
2598,6201,2,2025-11-20,1,457,94,562,45,11449,1,0
2599,6206,2,2026-04-29,1,451,50,219,25,11457,1,0
2600,6207,2,2025-02-17,1,443,2,543,1,11458,1,0
2601,6207,1,2025-03-04,1,443,2,691,2,11459,1,0
2602,6209,1,2026-06-13,1,455,82,62,38,11463,1,0
2603,6209,1,2026-07-25,1,455,82,360,38,11464,1,0
2604,6212,1,2026-07-31,1,449,41,909,19,11470,1,0
2605,6212,1,2026-08-22,1,449,41,932,19,11471,1,0
2606,6213,1,2025-06-01,1,444,11,261,4,11472,1,0
2607,6213,2,2025-05-26,1,444,11,824,4,11473,1,0
2608,6213,2,2025-06-04,1,444,11,1006,5,11474,1,0
2609,6213,2,2025-06-17,1,444,11,608,6,11477,1,0
2610,6213,1,2025-05-28,1,444,11,420,6,11478,1,0
2611,6215,2,2025-12-07,1,456,88,563,42,11480,1,0
2612,6218,1,2026-05-30,1,448,37,628,18,11486,1,0
2613,6223,2,2025-11-17,1,453,65,591,32,11492,1,0
2614,6234,1,2025-05-09,1,450,43,704,24,11511,1,0
2615,6235,1,2026-06-30,1,447,31,202,15,11512,1,0
2616,6237,2,2025-10-26,1,454,78,749,34,11515,1,0
2617,6240,2,2026-07-19,1,454,75,881,36,11521,1,0
2618,6240,1,2026-09-01,1,454,75,849,36,11522,1,0
2619,6240,2,2026-07-15,1,454,75,258,36,11523,1,0
2620,6248,2,2025-08-12,1,447,31,671,14,11533,1,0
2621,6248,1,2025-08-25,1,447,31,1008,14,11534,1,0
2622,6253,2,2026-08-12,1,456,90,972,42,11539,1,0
2623,6256,2,2025-08-31,1,454,74,689,34,11544,1,0
2624,6257,2,2026-04-08,1,446,18,553,10,11545,1,0
2625,6274,2,2025-10-19,1,453,68,540,32,11573,1,0
2626,6274,1,2025-09-26,1,453,68,575,32,11574,1,0
2627,6274,1,2025-12-04,1,453,68,797,32,11575,1,0
2628,6282,2,2026-01-07,1,443,6,859,1,11587,1,0
2629,6289,2,2025-05-06,1,448,34,9,18,11599,1,0
2630,6291,1,2025-08-10,1,457,96,629,43,11601,1,0
2631,6294,2,2025-03-18,1,454,72,136,34,11609,1,0
2632,6295,1,2025-06-15,1,447,29,1040,14,11613,1,0
2633,6296,1,2026-01-06,1,447,28,931,15,11615,1,0
