CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
4862,IPC,354,1,1
4863,IPC,457,1,1
4863,IPC,380,2,2
4864,KP,87,1,1
4865,IPC,363,1,1
4865,IPC,365,2,2
4866,IPC,384,1,1
4867,IPC,457,1,1
4867,IPC,380,2,2
4868,IPC,489A,1,1
4869,IPC,366,1,1
4870,IPC,420,1,1
4871,KE,32,1,1
4872,KE,32,1,1
4873,IPC,489A,1,1
4874,KE,32,1,1
4875,IPC,354,1,1
4876,IPC,323,1,1
4877,IPC,489A,1,1
4878,IPC,323,1,1
4879,IPC,498A,1,1
4880,IPC,325,1,1
4881,IPC,304,1,1
4882,KE,32,1,1
4883,IPC,323,1,1
4884,IPC,323,1,1
4885,KE,32,1,1
4886,IPC,363,1,1
4886,IPC,365,2,2
4887,IPC,498A,1,1
4888,IPC,395,1,1
4889,IPC,406,1,1
4890,IPC,420,1,1
4891,NDPS,20,1,1
4892,IPC,498A,1,1
4893,IPC,302,1,1
4894,IPC,384,1,1
4895,IPC,354,1,1
4896,IPC,366,1,1
4897,ARMS,25,1,1
4898,IPC,447,1,1
4899,IPC,457,1,1
4899,IPC,380,2,2
4900,IPC,420,1,1
4901,IPC,457,1,1
4901,IPC,380,2,2
4902,KE,32,1,1
4903,IPC,363,1,1
4903,IPC,365,2,2
4904,IPC,304,1,1
4905,IPC,379,1,1
4905,IPC,381,2,2
4906,IPC,366,1,1
4907,IPC,304B,1,1
4908,IPC,447,1,1
4909,IPC,447,1,1
4910,IPC,325,1,1
4911,IPC,447,1,1
4912,NDPS,20,1,1
4913,IPC,366,1,1
4914,KP,87,1,1
4915,IPC,384,1,1
4916,IPC,489A,1,1
4917,NDPS,20,1,1
4918,IPC,302,1,1
4919,IPC,304,1,1
4920,IPC,498A,1,1
4921,IPC,468,1,1
4922,IPC,384,1,1
4923,IPC,457,1,1
4923,IPC,380,2,2
4924,IPC,489A,1,1
4925,IPC,406,1,1
4926,IPC,447,1,1
4927,IPC,489A,1,1
4928,KE,32,1,1
4929,IPC,406,1,1
4930,IPC,406,1,1
4931,ARMS,25,1,1
4932,IPC,307,1,1
4933,IPC,395,1,1
4934,IPC,304B,1,1
4935,IPC,366,1,1
4936,IPC,384,1,1
4937,ARMS,25,1,1
4938,KE,32,1,1
4939,IPC,323,1,1
4940,IPC,395,1,1
4941,IPC,354,1,1
4942,IPC,379,1,1
4943,IPC,384,1,1
4944,IPC,302,1,1
4945,IPC,354,1,1
4946,IPC,384,1,1
4947,IPC,354,1,1
4948,IPC,304B,1,1
4949,IPC,307,1,1
4950,IPC,325,1,1
4951,KE,32,1,1
4952,IPC,379,1,1
4953,IPC,379,1,1
4953,IPC,381,2,2
4954,IPC,379,1,1
4954,IPC,381,2,2
4955,ARMS,25,1,1
4956,IPC,302,1,1
4957,IPC,468,1,1
4958,IPC,420,1,1
4959,IPC,498A,1,1
4960,IPC,354,1,1
4961,IPC,447,1,1
4962,IPC,302,1,1
4963,IPC,379,1,1
4963,IPC,381,2,2
4964,IPC,468,1,1
4965,IPC,392,1,1
4966,KE,32,1,1
4967,IPC,363,1,1
4967,IPC,365,2,2
4968,KE,32,1,1
4969,IPC,384,1,1
4970,IPC,468,1,1
4971,IPC,304,1,1
4972,IPC,323,1,1
4973,IPC,420,1,1
4974,IPC,307,1,1
4975,IPC,489A,1,1
4976,IPC,379,1,1
4977,IPC,379,1,1
4977,IPC,381,2,2
4978,IPC,489A,1,1
4979,IPC,379,1,1
4979,IPC,381,2,2
4980,IPC,307,1,1
4981,ARMS,25,1,1
4982,IPC,302,1,1
4983,IPC,420,1,1
4984,IPC,325,1,1
4985,KP,87,1,1
4986,IPC,379,1,1
4987,IPC,447,1,1
4988,IPC,468,1,1
4989,KE,32,1,1
4990,IPC,395,1,1
4991,IPC,302,1,1
4992,IPC,392,1,1
4993,IPC,325,1,1
4994,IPC,307,1,1
4995,NDPS,20,1,1
4996,IPC,384,1,1
4997,IPC,304,1,1
4998,NDPS,20,1,1
4999,IPC,354,1,1
5000,IPC,354,1,1
5001,IPC,325,1,1
5002,NDPS,20,1,1
5003,IPC,392,1,1
5004,IPC,498A,1,1
5005,IPC,498A,1,1
5006,IPC,304,1,1
5007,IPC,395,1,1
5008,IPC,379,1,1
5009,IPC,307,1,1
5010,IPC,325,1,1
5011,IPC,302,1,1
5012,IPC,457,1,1
5012,IPC,380,2,2
5013,IPC,384,1,1
5014,IPC,304B,1,1
5015,KP,87,1,1
5016,IPC,302,1,1
5017,IPC,457,1,1
5017,IPC,380,2,2
5018,IPC,304B,1,1
5019,IPC,395,1,1
5020,IPC,366,1,1
5021,IPC,307,1,1
5022,IPC,379,1,1
5022,IPC,381,2,2
5023,IPC,468,1,1
5024,IPC,304B,1,1
5025,NDPS,20,1,1
5026,IPC,384,1,1
5027,IPC,498A,1,1
5028,IPC,354,1,1
5029,ARMS,25,1,1
5030,NDPS,20,1,1
5031,IPC,406,1,1
5032,IPC,468,1,1
5033,IPC,406,1,1
5034,IPC,307,1,1
5035,IPC,354,1,1
5036,IPC,304B,1,1
5037,IPC,447,1,1
5038,IPC,307,1,1
5039,IPC,363,1,1
5039,IPC,365,2,2
5040,IPC,406,1,1
5041,IPC,304B,1,1
5042,IPC,447,1,1
5043,IPC,420,1,1
5044,IPC,447,1,1
5045,IPC,406,1,1
5046,IPC,304,1,1
5047,IPC,379,1,1
5047,IPC,381,2,2
5048,IPC,354,1,1
5049,IPC,384,1,1
5050,IPC,384,1,1
5051,IPC,325,1,1
5052,IPC,384,1,1
5053,IPC,354,1,1
5054,NDPS,20,1,1
5055,IPC,323,1,1
5056,IPC,304,1,1
5057,NDPS,20,1,1
5058,IPC,498A,1,1
5059,IPC,379,1,1
5059,IPC,381,2,2
5060,IPC,304,1,1
5061,IPC,307,1,1
5062,IPC,363,1,1
5062,IPC,365,2,2
5063,ARMS,25,1,1
5064,NDPS,20,1,1
5065,IPC,379,1,1
5065,IPC,381,2,2
5066,IPC,304,1,1
5067,IPC,379,1,1
5067,IPC,381,2,2
5068,IPC,363,1,1
5068,IPC,365,2,2
5069,IPC,307,1,1
5070,IPC,392,1,1
5071,IPC,325,1,1
5072,IPC,354,1,1
5073,IPC,384,1,1
5074,IPC,395,1,1
5075,IPC,307,1,1
5076,IPC,302,1,1
5077,IPC,457,1,1
5077,IPC,380,2,2
5078,IPC,468,1,1
5079,IPC,302,1,1
5080,IPC,392,1,1
5081,IPC,304B,1,1
5082,IPC,406,1,1
5083,IPC,302,1,1
5084,KE,32,1,1
5085,IPC,304B,1,1
5086,KE,32,1,1
5087,IPC,406,1,1
5088,IPC,325,1,1
5089,IPC,304,1,1
5090,IPC,304B,1,1
5091,IPC,395,1,1
5092,KP,87,1,1
5093,NDPS,20,1,1
5094,ARMS,25,1,1
5095,KP,87,1,1
5096,IPC,325,1,1
5097,IPC,384,1,1
5098,IPC,406,1,1
5099,IPC,304B,1,1
5100,IPC,489A,1,1
5101,IPC,304B,1,1
5102,IPC,304B,1,1
5103,IPC,447,1,1
5104,IPC,304,1,1
5105,IPC,307,1,1
5106,IPC,379,1,1
5107,IPC,366,1,1
5108,IPC,468,1,1
5109,IPC,379,1,1
5109,IPC,381,2,2
5110,IPC,366,1,1
5111,IPC,392,1,1
5112,IPC,325,1,1
5113,IPC,498A,1,1
5114,IPC,489A,1,1
5115,IPC,420,1,1
5116,NDPS,20,1,1
5117,NDPS,20,1,1
5118,IPC,406,1,1
5119,IPC,406,1,1
5120,IPC,457,1,1
5120,IPC,380,2,2
5121,IPC,304B,1,1
5122,IPC,363,1,1
5122,IPC,365,2,2
5123,IPC,307,1,1
5124,IPC,457,1,1
5124,IPC,380,2,2
5125,IPC,489A,1,1
5126,IPC,302,1,1
5127,IPC,457,1,1
5127,IPC,380,2,2
5128,KE,32,1,1
5129,IPC,323,1,1
5130,IPC,379,1,1
5131,NDPS,20,1,1
5132,IPC,420,1,1
5133,IPC,392,1,1
5134,IPC,323,1,1
5135,IPC,498A,1,1
5136,IPC,323,1,1
5137,KE,32,1,1
5138,ARMS,25,1,1
5139,IPC,447,1,1
5140,IPC,325,1,1
5141,IPC,379,1,1
5141,IPC,381,2,2
5142,IPC,304,1,1
5143,IPC,489A,1,1
5144,NDPS,20,1,1
5145,KP,87,1,1
5146,IPC,406,1,1
5147,IPC,392,1,1
5148,IPC,489A,1,1
5149,IPC,366,1,1
5150,KP,87,1,1
5151,IPC,395,1,1
5152,NDPS,20,1,1
5153,IPC,304,1,1
5154,IPC,498A,1,1
5155,IPC,379,1,1
5156,IPC,468,1,1
5157,IPC,498A,1,1
5158,KP,87,1,1
5159,IPC,323,1,1
5160,IPC,468,1,1
5161,IPC,325,1,1
5162,IPC,447,1,1
5163,IPC,384,1,1
5164,IPC,384,1,1
5165,IPC,392,1,1
5166,IPC,363,1,1
5166,IPC,365,2,2
5167,IPC,307,1,1
5168,IPC,304B,1,1
5169,IPC,468,1,1
5170,IPC,323,1,1
5171,IPC,304,1,1
5172,IPC,304B,1,1
5173,IPC,363,1,1
5173,IPC,365,2,2
5174,KP,87,1,1
5175,IPC,489A,1,1
5176,IPC,366,1,1
5177,ARMS,25,1,1
5178,IPC,468,1,1
5179,KP,87,1,1
5180,IPC,302,1,1
5181,IPC,304B,1,1
5182,IPC,457,1,1
5182,IPC,380,2,2
5183,IPC,489A,1,1
5184,IPC,379,1,1
5184,IPC,381,2,2
5185,IPC,406,1,1
5186,IPC,457,1,1
5186,IPC,380,2,2
5187,IPC,363,1,1
5187,IPC,365,2,2
5188,ARMS,25,1,1
5189,IPC,489A,1,1
5190,IPC,392,1,1
5191,IPC,498A,1,1
5192,IPC,489A,1,1
5193,IPC,457,1,1
5193,IPC,380,2,2
5194,IPC,457,1,1
5194,IPC,380,2,2
5195,IPC,447,1,1
5196,IPC,468,1,1
5197,IPC,304,1,1
5198,KP,87,1,1
5199,IPC,363,1,1
5199,IPC,365,2,2
5200,IPC,420,1,1
5201,ARMS,25,1,1
5202,KE,32,1,1
5203,IPC,379,1,1
5203,IPC,381,2,2
5204,KP,87,1,1
5205,IPC,366,1,1
5206,IPC,354,1,1
5207,IPC,392,1,1
5208,IPC,304B,1,1
5209,KP,87,1,1
5210,IPC,447,1,1
5211,IPC,307,1,1
5212,IPC,354,1,1
5213,IPC,384,1,1
5214,IPC,489A,1,1
5215,KE,32,1,1
5216,ARMS,25,1,1
5217,IPC,379,1,1
5218,IPC,379,1,1
5218,IPC,381,2,2
5219,IPC,354,1,1
5220,IPC,498A,1,1
5221,IPC,354,1,1
5222,IPC,406,1,1
5223,NDPS,20,1,1
5224,IPC,307,1,1
5225,IPC,420,1,1
5226,IPC,498A,1,1
5227,IPC,420,1,1
5228,IPC,323,1,1
5229,IPC,302,1,1
5230,IPC,447,1,1
5231,IPC,392,1,1
5232,IPC,489A,1,1
5233,IPC,457,1,1
5233,IPC,380,2,2
5234,IPC,379,1,1
5234,IPC,381,2,2
5235,KP,87,1,1
5236,NDPS,20,1,1
5237,KE,32,1,1
5238,IPC,457,1,1
5238,IPC,380,2,2
5239,IPC,325,1,1
5240,KE,32,1,1
5241,IPC,302,1,1
5242,IPC,379,1,1
5242,IPC,381,2,2
5243,IPC,323,1,1
5244,IPC,325,1,1
5245,IPC,379,1,1
5245,IPC,381,2,2
5246,IPC,384,1,1
5247,IPC,420,1,1
5248,KP,87,1,1
5249,IPC,457,1,1
5249,IPC,380,2,2
5250,IPC,366,1,1
5251,IPC,468,1,1
5252,IPC,304,1,1
5253,IPC,304,1,1
5254,IPC,379,1,1
5254,IPC,381,2,2
5255,IPC,363,1,1
5255,IPC,365,2,2
5256,IPC,379,1,1
5256,IPC,381,2,2
5257,NDPS,20,1,1
5258,ARMS,25,1,1
5259,IPC,323,1,1
5260,IPC,457,1,1
5260,IPC,380,2,2
5261,IPC,498A,1,1
5262,IPC,498A,1,1
5263,KE,32,1,1
5264,NDPS,20,1,1
5265,IPC,363,1,1
5265,IPC,365,2,2
5266,KP,87,1,1
5267,IPC,307,1,1
5268,IPC,498A,1,1
5269,IPC,395,1,1
5270,IPC,304,1,1
5271,IPC,366,1,1
5272,IPC,395,1,1
5273,IPC,323,1,1
5274,KE,32,1,1
5275,IPC,379,1,1
5276,IPC,304,1,1
5277,IPC,379,1,1
5278,KP,87,1,1
5279,NDPS,20,1,1
5280,IPC,420,1,1
5281,IPC,457,1,1
5281,IPC,380,2,2
5282,IPC,384,1,1
5283,KE,32,1,1
5284,IPC,447,1,1
5285,ARMS,25,1,1
5286,IPC,366,1,1
5287,IPC,304B,1,1
5288,IPC,447,1,1
5289,IPC,379,1,1
5289,IPC,381,2,2
5290,IPC,395,1,1
5291,IPC,420,1,1
5292,IPC,395,1,1
5293,IPC,384,1,1
5294,IPC,363,1,1
5294,IPC,365,2,2
5295,IPC,307,1,1
5296,IPC,379,1,1
5297,KE,32,1,1
5298,IPC,366,1,1
5299,NDPS,20,1,1
5300,IPC,447,1,1
5301,IPC,379,1,1
5301,IPC,381,2,2
5302,IPC,354,1,1
5303,IPC,302,1,1
5304,IPC,304B,1,1
5305,NDPS,20,1,1
5306,KE,32,1,1
5307,IPC,406,1,1
5308,IPC,323,1,1
5309,IPC,498A,1,1
5310,IPC,304,1,1
5311,IPC,392,1,1
5312,IPC,363,1,1
5312,IPC,365,2,2
5313,IPC,392,1,1
5314,IPC,323,1,1
5315,IPC,304,1,1
5316,IPC,354,1,1
5317,IPC,395,1,1
5318,IPC,366,1,1
5319,IPC,304B,1,1
5320,ARMS,25,1,1
5321,IPC,447,1,1
5322,IPC,447,1,1
5323,NDPS,20,1,1
5324,IPC,304,1,1
5325,IPC,304,1,1
5326,IPC,379,1,1
5326,IPC,381,2,2
5327,IPC,366,1,1
5328,IPC,498A,1,1
5329,KE,32,1,1
5330,ARMS,25,1,1
5331,IPC,325,1,1
5332,IPC,468,1,1
5333,IPC,457,1,1
5333,IPC,380,2,2
5334,ARMS,25,1,1
5335,IPC,498A,1,1
5336,IPC,304B,1,1
5337,IPC,395,1,1
5338,IPC,457,1,1
5338,IPC,380,2,2
5339,IPC,325,1,1
5340,IPC,304,1,1
5341,IPC,406,1,1
5342,IPC,498A,1,1
5343,IPC,366,1,1
5344,IPC,379,1,1
5344,IPC,381,2,2
5345,IPC,304,1,1
5346,ARMS,25,1,1
5347,IPC,304B,1,1
5348,IPC,354,1,1
5349,KE,32,1,1
5350,IPC,325,1,1
5351,IPC,498A,1,1
5352,IPC,366,1,1
5353,IPC,325,1,1
5354,KE,32,1,1
5355,IPC,406,1,1
5356,IPC,447,1,1
5357,IPC,302,1,1
5358,IPC,379,1,1
5358,IPC,381,2,2
5359,IPC,395,1,1
5360,IPC,379,1,1
5360,IPC,381,2,2
5361,NDPS,20,1,1
5362,IPC,366,1,1
5363,IPC,307,1,1
5364,ARMS,25,1,1
5365,KE,32,1,1
5366,IPC,498A,1,1
5367,IPC,304,1,1
5368,IPC,379,1,1
5368,IPC,381,2,2
5369,NDPS,20,1,1
5370,IPC,323,1,1
5371,IPC,323,1,1
5372,IPC,363,1,1
5372,IPC,365,2,2
5373,IPC,379,1,1
5374,IPC,457,1,1
5374,IPC,380,2,2
5375,IPC,468,1,1
5376,NDPS,20,1,1
5377,IPC,395,1,1
5378,IPC,302,1,1
5379,IPC,379,1,1
5379,IPC,381,2,2
5380,IPC,304,1,1
5381,IPC,395,1,1
5382,IPC,406,1,1
5383,ARMS,25,1,1
5384,KE,32,1,1
5385,IPC,395,1,1
5386,IPC,447,1,1
5387,IPC,304B,1,1
5388,IPC,354,1,1
5389,IPC,395,1,1
5390,IPC,307,1,1
5391,IPC,420,1,1
5392,IPC,363,1,1
5392,IPC,365,2,2
5393,IPC,366,1,1
5394,IPC,363,1,1
5394,IPC,365,2,2
5395,IPC,325,1,1
5396,IPC,323,1,1
5397,IPC,489A,1,1
5398,IPC,323,1,1
5399,IPC,307,1,1
5400,IPC,323,1,1
5401,IPC,302,1,1
5402,IPC,307,1,1
5403,IPC,392,1,1
5404,IPC,406,1,1
5405,IPC,420,1,1
5406,IPC,489A,1,1
5407,IPC,384,1,1
5408,IPC,384,1,1
5409,IPC,307,1,1
5410,IPC,395,1,1
5411,IPC,354,1,1
5412,IPC,379,1,1
5413,IPC,420,1,1
5414,IPC,354,1,1
5415,IPC,304B,1,1
5416,IPC,304,1,1
5417,IPC,307,1,1
5418,IPC,498A,1,1
5419,IPC,323,1,1
5420,IPC,302,1,1
5421,IPC,363,1,1
5421,IPC,365,2,2
5422,IPC,354,1,1
5423,IPC,304,1,1
5424,IPC,304,1,1
5425,IPC,323,1,1
5426,IPC,457,1,1
5426,IPC,380,2,2
5427,IPC,384,1,1
5428,ARMS,25,1,1
5429,IPC,366,1,1
5430,IPC,395,1,1
5431,IPC,447,1,1
5432,ARMS,25,1,1
5433,IPC,379,1,1
5433,IPC,381,2,2
5434,KE,32,1,1
5435,IPC,366,1,1
5436,IPC,447,1,1
5437,KE,32,1,1
5438,IPC,457,1,1
5438,IPC,380,2,2
5439,IPC,354,1,1
5440,IPC,354,1,1
5441,IPC,498A,1,1
5442,IPC,366,1,1
5443,IPC,447,1,1
5444,IPC,498A,1,1
5445,IPC,489A,1,1
5446,IPC,379,1,1
5447,IPC,304,1,1
5448,IPC,447,1,1
5449,IPC,447,1,1
5450,IPC,395,1,1
5451,IPC,379,1,1
5451,IPC,381,2,2
5452,KP,87,1,1
5453,IPC,379,1,1
5454,IPC,420,1,1
5455,IPC,325,1,1
5456,KE,32,1,1
5457,IPC,363,1,1
5457,IPC,365,2,2
5458,IPC,354,1,1
5459,IPC,366,1,1
5460,IPC,498A,1,1
5461,IPC,384,1,1
5462,IPC,457,1,1
5462,IPC,380,2,2
5463,IPC,395,1,1
5464,IPC,489A,1,1
5465,IPC,406,1,1
5466,IPC,304B,1,1
5467,IPC,447,1,1
5468,IPC,366,1,1
5469,IPC,395,1,1
5470,IPC,384,1,1
5471,IPC,457,1,1
5471,IPC,380,2,2
5472,IPC,307,1,1
5473,IPC,323,1,1
5474,IPC,447,1,1
5475,IPC,307,1,1
5476,IPC,392,1,1
5477,IPC,498A,1,1
5478,KP,87,1,1
5479,IPC,325,1,1
5480,IPC,366,1,1
5481,IPC,406,1,1
5482,IPC,363,1,1
5482,IPC,365,2,2
5483,IPC,323,1,1
5484,KP,87,1,1
5485,NDPS,20,1,1
5486,IPC,457,1,1
5486,IPC,380,2,2
5487,ARMS,25,1,1
5488,IPC,420,1,1
5489,IPC,392,1,1
5490,IPC,307,1,1
5491,IPC,304B,1,1
5492,IPC,366,1,1
5493,IPC,406,1,1
5494,IPC,323,1,1
5495,IPC,304,1,1
5496,IPC,307,1,1
5497,IPC,447,1,1
5498,IPC,392,1,1
5499,KE,32,1,1
5500,IPC,406,1,1
5501,IPC,395,1,1
5502,IPC,395,1,1
5503,IPC,366,1,1
5504,IPC,384,1,1
5505,IPC,304B,1,1
5506,ARMS,25,1,1
5507,IPC,379,1,1
5507,IPC,381,2,2
5508,IPC,392,1,1
5509,IPC,363,1,1
5509,IPC,365,2,2
5510,IPC,354,1,1
5511,IPC,302,1,1
5512,IPC,302,1,1
5513,IPC,323,1,1
5514,IPC,304,1,1
5515,NDPS,20,1,1
5516,IPC,379,1,1
5517,IPC,420,1,1
5518,IPC,304,1,1
5519,IPC,379,1,1
5520,IPC,395,1,1
5521,IPC,468,1,1
5522,IPC,363,1,1
5522,IPC,365,2,2
5523,IPC,406,1,1
5524,IPC,363,1,1
5524,IPC,365,2,2
5525,IPC,302,1,1
5526,IPC,420,1,1
5527,IPC,323,1,1
5528,IPC,304B,1,1
5529,IPC,325,1,1
5530,IPC,447,1,1
5531,IPC,354,1,1
5532,IPC,325,1,1
5533,IPC,489A,1,1
5534,KP,87,1,1
5535,KP,87,1,1
5536,NDPS,20,1,1
5537,IPC,323,1,1
5538,IPC,468,1,1
5539,IPC,468,1,1
5540,IPC,489A,1,1
5541,IPC,379,1,1
5542,IPC,304B,1,1
5543,IPC,489A,1,1
5544,IPC,307,1,1
5545,IPC,354,1,1
5546,IPC,302,1,1
5547,IPC,354,1,1
5548,IPC,307,1,1
5549,IPC,323,1,1
5550,IPC,498A,1,1
5551,ARMS,25,1,1
5552,IPC,447,1,1
5553,IPC,304B,1,1
5554,IPC,392,1,1
5555,IPC,498A,1,1
5556,IPC,366,1,1
5557,IPC,468,1,1
5558,ARMS,25,1,1
5559,IPC,354,1,1
5560,IPC,392,1,1
5561,IPC,395,1,1
5562,IPC,323,1,1
5563,IPC,323,1,1
5564,IPC,406,1,1
5565,IPC,307,1,1
5566,IPC,498A,1,1
5567,IPC,323,1,1
5568,IPC,304B,1,1
5569,IPC,498A,1,1
5570,IPC,392,1,1
5571,IPC,498A,1,1
5572,IPC,447,1,1
5573,NDPS,20,1,1
5574,IPC,489A,1,1
5575,IPC,468,1,1
5576,IPC,307,1,1
5577,ARMS,25,1,1
5578,IPC,307,1,1
5579,IPC,457,1,1
5579,IPC,380,2,2
5580,IPC,447,1,1
5581,IPC,354,1,1
5582,IPC,304,1,1
5583,NDPS,20,1,1
5584,IPC,384,1,1
5585,IPC,489A,1,1
5586,NDPS,20,1,1
5587,KE,32,1,1
5588,IPC,302,1,1
5589,NDPS,20,1,1
5590,IPC,366,1,1
5591,IPC,304,1,1
5592,NDPS,20,1,1
5593,IPC,366,1,1
5594,KE,32,1,1
5595,ARMS,25,1,1
5596,IPC,498A,1,1
5597,KP,87,1,1
5598,IPC,468,1,1
5599,KP,87,1,1
5600,IPC,323,1,1
5601,IPC,489A,1,1
5602,IPC,323,1,1
5603,IPC,325,1,1
5604,NDPS,20,1,1
5605,IPC,304,1,1
5606,IPC,420,1,1
5607,IPC,307,1,1
5608,IPC,304B,1,1
5609,IPC,406,1,1
5610,IPC,420,1,1
5611,IPC,363,1,1
5611,IPC,365,2,2
5612,KE,32,1,1
5613,ARMS,25,1,1
5614,IPC,379,1,1
5614,IPC,381,2,2
5615,ARMS,25,1,1
5616,IPC,392,1,1
5617,IPC,304,1,1
5618,IPC,354,1,1
5619,IPC,304,1,1
5620,IPC,323,1,1
5621,IPC,307,1,1
5622,IPC,447,1,1
5623,IPC,392,1,1
5624,IPC,304,1,1
5625,IPC,489A,1,1
5626,IPC,302,1,1
5627,IPC,468,1,1
5628,IPC,384,1,1
5629,IPC,325,1,1
5630,IPC,302,1,1
5631,IPC,363,1,1
5631,IPC,365,2,2
5632,IPC,498A,1,1
5633,KP,87,1,1
5634,IPC,304,1,1
5635,IPC,406,1,1
5636,IPC,304B,1,1
5637,NDPS,20,1,1
5638,KP,87,1,1
5639,IPC,468,1,1
5640,IPC,304,1,1
5641,IPC,354,1,1
5642,IPC,304B,1,1
5643,IPC,304B,1,1
5644,KE,32,1,1
5645,KE,32,1,1
5646,IPC,384,1,1
5647,IPC,302,1,1
5648,IPC,379,1,1
5649,IPC,366,1,1
5650,IPC,302,1,1
5651,IPC,325,1,1
5652,IPC,498A,1,1
5653,IPC,379,1,1
5653,IPC,381,2,2
5654,IPC,457,1,1
5654,IPC,380,2,2
5655,IPC,457,1,1
5655,IPC,380,2,2
5656,IPC,498A,1,1
5657,IPC,392,1,1
5658,IPC,395,1,1
5659,IPC,366,1,1
5660,IPC,447,1,1
5661,IPC,489A,1,1
5662,IPC,302,1,1
5663,IPC,489A,1,1
5664,IPC,323,1,1
5665,IPC,406,1,1
5666,ARMS,25,1,1
5667,IPC,363,1,1
5667,IPC,365,2,2
5668,NDPS,20,1,1
5669,IPC,307,1,1
5670,IPC,304B,1,1
5671,IPC,363,1,1
5671,IPC,365,2,2
5672,IPC,468,1,1
5673,IPC,363,1,1
5673,IPC,365,2,2
5674,IPC,379,1,1
5675,IPC,420,1,1
5676,KE,32,1,1
5677,IPC,379,1,1
5677,IPC,381,2,2
5678,IPC,304,1,1
5679,IPC,379,1,1
5679,IPC,381,2,2
5680,IPC,498A,1,1
5681,NDPS,20,1,1
5682,ARMS,25,1,1
5683,IPC,304B,1,1
5684,IPC,489A,1,1
5685,IPC,323,1,1
5686,IPC,379,1,1
5686,IPC,381,2,2
5687,IPC,447,1,1
5688,KP,87,1,1
5689,IPC,420,1,1
5690,IPC,395,1,1
5691,IPC,307,1,1
5692,IPC,354,1,1
5693,IPC,395,1,1
5694,IPC,420,1,1
5695,KE,32,1,1
5696,IPC,395,1,1
5697,IPC,379,1,1
5698,IPC,325,1,1
5699,IPC,302,1,1
5700,KE,32,1,1
5701,IPC,379,1,1
5701,IPC,381,2,2
5702,KP,87,1,1
5703,IPC,392,1,1
5704,IPC,395,1,1
5705,IPC,325,1,1
5706,IPC,384,1,1
5707,KP,87,1,1
5708,IPC,379,1,1
5709,IPC,384,1,1
5710,IPC,304B,1,1
5711,IPC,379,1,1
5711,IPC,381,2,2
5712,IPC,366,1,1
5713,IPC,302,1,1
5714,IPC,366,1,1
5715,NDPS,20,1,1
5716,NDPS,20,1,1
5717,IPC,498A,1,1
5718,IPC,457,1,1
5718,IPC,380,2,2
5719,IPC,395,1,1
5720,IPC,395,1,1
5721,IPC,384,1,1
5722,IPC,498A,1,1
5723,NDPS,20,1,1
5724,IPC,489A,1,1
5725,IPC,395,1,1
5726,IPC,447,1,1
5727,IPC,304B,1,1
5728,IPC,323,1,1
5729,IPC,379,1,1
5730,IPC,395,1,1
5731,IPC,392,1,1
5732,IPC,354,1,1
5733,IPC,457,1,1
5733,IPC,380,2,2
5734,IPC,457,1,1
5734,IPC,380,2,2
5735,IPC,489A,1,1
5736,IPC,457,1,1
5736,IPC,380,2,2
5737,IPC,406,1,1
5738,IPC,498A,1,1
5739,NDPS,20,1,1
5740,IPC,379,1,1
5741,IPC,325,1,1
5742,IPC,354,1,1
5743,IPC,498A,1,1
5744,IPC,354,1,1
5745,IPC,420,1,1
5746,IPC,406,1,1
5747,IPC,304,1,1
5748,IPC,457,1,1
5748,IPC,380,2,2
5749,IPC,304,1,1
5750,IPC,395,1,1
5751,IPC,498A,1,1
5752,KE,32,1,1
5753,IPC,325,1,1
5754,IPC,379,1,1
5754,IPC,381,2,2
5755,IPC,489A,1,1
5756,NDPS,20,1,1
5757,IPC,366,1,1
5758,IPC,323,1,1
5759,IPC,392,1,1
5760,IPC,468,1,1
5761,IPC,307,1,1
5762,IPC,489A,1,1
5763,IPC,379,1,1
5763,IPC,381,2,2
5764,IPC,304B,1,1
5765,IPC,354,1,1
5766,IPC,489A,1,1
5767,IPC,447,1,1
5768,IPC,304,1,1
5769,IPC,468,1,1
5770,IPC,354,1,1
5771,IPC,457,1,1
5771,IPC,380,2,2
5772,IPC,392,1,1
5773,IPC,304B,1,1
5774,IPC,307,1,1
5775,IPC,384,1,1
5776,IPC,468,1,1
5777,IPC,304B,1,1
5778,IPC,384,1,1
5779,IPC,366,1,1
5780,IPC,489A,1,1
5781,IPC,302,1,1
5782,NDPS,20,1,1
5783,ARMS,25,1,1
5784,IPC,366,1,1
5785,IPC,363,1,1
5785,IPC,365,2,2
5786,IPC,468,1,1
5787,IPC,366,1,1
5788,IPC,304,1,1
5789,IPC,354,1,1
5790,ARMS,25,1,1
5791,IPC,304B,1,1
5792,IPC,489A,1,1
5793,IPC,323,1,1
5794,IPC,302,1,1
5795,IPC,366,1,1
5796,IPC,395,1,1
5797,IPC,392,1,1
5798,ARMS,25,1,1
5799,IPC,307,1,1
5800,IPC,363,1,1
5800,IPC,365,2,2
5801,IPC,307,1,1
5802,IPC,325,1,1
5803,IPC,384,1,1
5804,IPC,498A,1,1
5805,IPC,489A,1,1
5806,IPC,498A,1,1
5807,IPC,468,1,1
5808,IPC,468,1,1
5809,IPC,498A,1,1
5810,IPC,392,1,1
5811,IPC,392,1,1
5812,ARMS,25,1,1
5813,IPC,366,1,1
5814,IPC,489A,1,1
